company,country,region,is_english,job_title,signal_count,distinct_phrases,phrases_found
Generali,Italy,EU,yes,AI Product Manager,72,24,ai; ai act; ai adoption; ai agents; ai governance; ai product manager; automate; automation; azure ai; change management; claude; continuous learning; copilot; end-to-end; evaluating; experimentation; exploring; gemini; head of ai; low-code; machine learning; monitor ai; orchestration; use cases
Generali,Italy,EU,no,Senior Market Insights Manager,0,0,
Generali,Italy,EU,yes,Junior Risk Manager (Maternity Leave),3,2,assessment; integration
Generali,Italy,EU,no,Data & Reporting Specialist - Health & Accident,0,0,
Generali,Italy,EU,no,Automation Engineer,21,10,ai; automation; automation engineer; automatizzare; automazione; machine learning; ml; nlp; ocr; riconoscimento ottico dei caratteri
Generali,Italy,EU,yes,Senior ART & Parametrics Underwriter,5,5,assess; automation; capability building; continuous learning; data scientists
Generali,Italy,EU,yes,Internal Regulations Senior Specialist,3,2,ai; supervise
Generali,Italy,EU,no,Process Designer - GC&CI,4,3,ai; automazione; rpa
Generali,Italy,EU,yes,Construction Underwriter,0,0,
Generali,Italy,EU,yes,Junior ALM Analyst - Internship,4,2,ai; assessment
Generali,Italy,EU,no,Network Support Intern,0,0,
Generali,Italy,EU,no,Data Analyst – GC&CI,5,3,ai; data governance; integrated
Generali,Italy,EU,no,Client & Broker Relationship Management - Sostituzione maternità,5,1,ai
Generali,Italy,EU,yes,Internship - Wealth & Strategic Risk,2,2,integration; testing
Generali,Italy,EU,yes,Actuarial Data & Analytics Intern,10,5,ai; automated; automating; automation; prompt engineering
Generali,Italy,EU,yes,Reinsurance Contracts Specialist – Maternity Cover,2,2,assisting; supervising
Generali,Italy,EU,no,Accounting and Reporting Specialist - Sostituzione Maternità,0,0,
Generali,Italy,EU,yes,IT Engineering Delivery Manager – Data Technologies,21,14,agentic; agentic workflows; ai; apis; assess; at scale; automation; capability building; data governance; end-to-end; escalations; genai; microservices; mlops
Generali,Italy,EU,yes,ESG Analyst,1,1,integration
Generali,Italy,EU,yes,Tech Lead - Data & AI,26,17,ai; ai governance; apis; claude; copilot; data engineer; data governance; data pipeline; data pipelines; data scientists; end-to-end; genai; github copilot; microservices; ml; ml engineer; orchestration
Generali,Italy,EU,yes,Financial Support Intern,3,3,ai; assisting; embedded
Generali,Italy,EU,no,Impiegato/a Tecnico/a Property e Facility,0,0,
Generali,Italy,EU,yes,Senior Full Stack Engineer,29,13,agentic; ai; api; claude; copilot; embedded; end-to-end; escalate; github copilot; integrations; observability; rest api; testing
Generali,Italy,EU,yes,Scrum Master,2,2,apis; microservices
Generali,Italy,EU,no,Sostituzione maternità - Operatore di sportello Bancario - Filiale di Ancona,0,0,
Generali,Italy,EU,no,Addetto Supporto Business- Maternity leave,1,1,ai
Generali,Italy,EU,yes,"Junior Analyst Intern – Business Integration, Data Flows & Processes",5,5,ai; artificial intelligence; automation; integration; testing
Generali,Italy,EU,yes,Research Engineer (Trustworthy AI),29,18,ai; ai architect; apis; artificial intelligence; computer vision; continuous learning; evaluation; experiment; experimentation; explainable ai; interpretability; microservices; ml; model registry; nlp; testing; trustworthy ai; use case
Generali,Italy,EU,yes,Research Engineer (Physical AI),33,18,ai; ai architect; apis; artificial intelligence; automation; autonomous; autonomous systems; continuous learning; evaluation; experiment; experimental; experiments; integration; microservices; middleware; ml; multi-agent; multi-agent systems
Generali,Italy,EU,yes,IT Network Engineer,0,0,
Generali,Italy,EU,no,Data Manager – Finance Data Platform (FDP),5,3,data governance; data pipeline; databricks
Generali,Italy,EU,yes,Test Manager,52,14,ai; ai-augmented; assessment; augmented; automated; automation; automation engineers; embedded; end-to-end; integration; integrations; ml; test phase; testing
Generali,Italy,EU,yes,Macro & Market Research Analyst Intern,5,3,automation; macro; ml
Generali,Italy,EU,no,Junior Business Analyst - Health & Welfare intern,0,0,
Generali,Italy,EU,no,Corporate Affairs – Sostituzione Maternità,1,1,ai
Generali,Italy,EU,no,Stage area Procurement,0,0,
Generali,Italy,EU,yes,Network Communication Jr. Specialist - Categorie Protette art.1 legge 68/99,1,1,ai
Generali,Italy,EU,no,Technical Non Life Accounting e Reporting Specialist,0,0,
Generali,Italy,EU,yes,Portfolio Risk Manager,7,4,assess; automation; escalation; testing
Generali,Italy,EU,yes,Group Capital Plan and Solvency Analyst,1,1,ai
Generali,Italy,EU,no,IT Operations & Service Reliability Specialist,4,3,ai; automazione; observability
Generali,Italy,EU,no,Senior SAP FSCD Application Analyst - Developer,7,5,agentic; agentic ai; ai; genai; testing
Generali,Italy,EU,yes,Communication Specialist - fixed term contract,0,0,
Generali,Italy,EU,yes,Anti Financial Crime Specialist,7,4,assessing; assessment; ml; supervision
Generali,Italy,EU,yes,Credit Research Intern,1,1,automate
Generali,Italy,EU,yes,SAP Expert - Accounting & Controlling,11,5,automation; end-to-end; integrated; integration; testing
Generali,Italy,EU,yes,SAP Expert Procure to Pay (P2P),25,9,automated; data governance; end-to-end; escalations; exception handling; integrated; integration; middleware; testing
Generali,Italy,EU,yes,Operations Controls Intern,1,1,assisting
Generali,Italy,EU,yes,Procurement Analyst – Maternity Cover,0,0,
Generali,Italy,EU,yes,Reinsurance Buyer,0,0,
Generali,Italy,EU,no,Oracle Database Administrator,2,2,ai; intelligenza artificiale
Generali,Italy,EU,yes,Legal Specialist – Legal Affairs,6,4,artificial intelligence; data governance; supervised; supervision
Generali,Italy,EU,yes,Project Management Specialist - PMO,0,0,
Generali,Italy,EU,no,Operatore di sportello Bancario - Filiale di Napoli Categorie Protette art.1 legge 68/99,0,0,
Generali,Italy,EU,yes,In-house Legal Counsel,0,0,
Generali,Italy,EU,yes,Planning & Control Specialist,0,0,
Generali,Italy,EU,no,Buyer IT Specialist - Tempo Determinato | Persone iscritte al collocamento mirato (art. 1 L.68/99),1,1,ai
Generali,Italy,EU,yes,Internal Audit intern,4,4,assessing; evaluation; integrated; transparency
Generali,Italy,EU,yes,Assets Pricing & Valuation Analyst,1,1,integration
Generali,Italy,EU,yes,Fixed Income Portfolio Internship,6,6,algorithms; automating; automation; integrations; ml; nlp
Generali,Italy,EU,no,Process Transformation & Automation Specialist,21,13,agentic; agentic ai; ai; automation; automation engineer; automazione; end-to-end; genai; generative ai; intelligent automation; intelligenza artificiale; machine learning; ml
Generali,Italy,EU,no,Operatore di sportello Bancario - Filiale di Napoli,0,0,
Generali,Italy,EU,no,HR Business Partner - Intern,0,0,
Generali,Italy,EU,yes,Personal Assistant - fixed term contract,0,0,
Generali,Italy,EU,yes,Senior IT Business Analyst,7,5,ai; assess; autonomously; evaluating; generative ai
Generali,Italy,EU,yes,AI and Data Business Adoption Lead,20,9,ai; ai agents; anthropic; artificial intelligence; change management; copilot; genai; head of artificial intelligence; machine learning
Generali,Italy,EU,yes,Insurance Business Auditor,4,4,ai; assessment; continuous learning; evaluate
Generali,Italy,EU,yes,IT Project Financial Controller,2,1,assessment
Generali,Italy,EU,yes,Financial Controller,1,1,transparency
Generali,Italy,EU,yes,Senior Financial Controller,0,0,
Generali,Italy,EU,yes,Senior IT Project Financial Controller,1,1,assessment
Generali,Italy,EU,no,Test Engineer,18,7,ai; ai testing; api; automation; automazione; integration; testing
Generali,Italy,EU,no,Digital Transformation Intern,1,1,ai
Generali,Italy,EU,yes,Accounting & Financial Statements Specialist,0,0,
Generali,Italy,EU,yes,Middle Office Specialist,0,0,
Generali,Italy,EU,yes,Senior Quality Assurance Engineer,7,5,api; assess; automation; integration; testing
Generali,Italy,EU,yes,International Sanctions Specialist - AML,0,0,
Generali,Italy,EU,yes,Senior Property Underwriter,4,4,artificial intelligence; automation; change management; expansion
Generali,Italy,EU,yes,"Internal Auditor – focus on Finance, Banking products and Wealth/Asset Management",12,7,artificial intelligence; assessment; change management; data governance; evaluate; evaluation; supervision
Generali,Italy,EU,yes,Asset Management Auditor (German Speaker),6,6,assessing; assessment; continuous learning; data governance; evaluate; evaluation
Generali,Luxembourg,EU,yes,Legal Advisor,2,1,assess
Generali,Luxembourg,EU,yes,Senior Legal Advisor,2,2,assess; autonomously
Generali,Italy,EU,no,Stage in Outsourcing & ICT Third Parties Management,3,1,ai
Generali,Italy,EU,no,Impiegato/a Agenzia Generale di Montebelluna - Tempo Determinato,0,0,
Generali,Luxembourg,EU,yes,Transfer Agent Officer,1,1,automation
Generali,Italy,EU,yes,International Audit Intern,1,1,assessment
Generali,Italy,EU,yes,Product Specialist,2,2,autonomously; early stage
Generali,Italy,EU,no,Specialista Governance Rete - Alleanza Assicurazioni,0,0,
Generali,Italy,EU,yes,Strategy Analyst Intern,0,0,
Generali,Italy,EU,yes,Accounting & Reporting Specialist,2,2,assessing; automation
Generali,Italy,EU,yes,Global Travel Management Specialist - Internship,2,2,escalate; escalations
Generali,Italy,EU,yes,Senior Network Engineer & Designer,1,1,automation
Generali,Italy,EU,yes,Senior Bonds Underwriter,1,1,assessing
Generali,France,EU,yes,Client Services – RFP Support Intern,1,1,automation
Generali,Luxembourg,EU,yes,Data and Document Manager - Fixed-term contract – 6 months,2,2,automated; data governance
Generali,Italy,EU,no,Specialista Corporate Affairs Assicurative - Sostituzione maternità,1,1,ia
Generali,Italy,EU,no,Internship in Business Administration - settore Agricoltura,0,0,
Generali,Italy,EU,no,Opportunità di lavoro per Categorie Protette art.1 legge 68/99 - Banca Generali,1,1,ai
Generali,Italy,EU,no,Opportunità di lavoro per Categorie Protette art.1 legge 68/99 - Banca Generali,1,1,ai
Generali,Italy,EU,yes,Head of Operational Excellence Delivery,2,2,ai; automation
Generali,Italy,EU,no,Addetto/a Servizi di Cassa e Back-Office – Nucleo Operativo Padova,1,1,ai
Generali,Italy,EU,yes,Debt Fund Management Analyst Intern,0,0,
Generali,Italy,EU,no,Java Developer,4,3,ai; api; genai
Generali,Italy,EU,yes,Ict Risk Manager,5,5,escalation; evaluate; evaluation; gdpr; testing
Generali,Italy,EU,no,Data Engineer,2,2,data engineer; kafka
Generali,Italy,EU,no,Senior Front-End Engineer,8,5,agentic; ai; claude; copilot; github copilot
Generali,Italy,EU,yes,Shared Service Delivery Unit Professional,11,5,ai; artificial intelligence; automation; expansion; transparency
Generali,Italy,EU,yes,Shared Service Delivery Unit Senior Professional,11,5,ai; artificial intelligence; automation; expansion; transparency
Generali,Italy,EU,yes,Group Digital Marketing Senior Professional,20,8,ai; assess; automation; enterprise-wide; evaluate; generative ai; responsible ai; upskill
Generali,Italy,EU,yes,IT Service Quality Expert,7,5,autonomous; continuous learning; escalate; fairness; transparency
Generali,Italy,EU,yes,"Senior Internal Auditor – IT, Security & Third Parties",14,9,ai; ai act; artificial intelligence; assess; assessment; change management; evaluate; evaluation; supervision
Generali,Italy,EU,yes,Group Anti Financial Crime Processes & Operations Tech Associate,5,5,automating; automation; low-code; macros; testing
Generali,Italy,EU,no,GOSP - Categoria Protetta legge n. 68 del 1999,1,1,ai
Generali,Italy,EU,yes,Observability Tools Analyst and Developer,9,5,ai; automation; evaluation; ml; observability
Generali,Italy,EU,yes,Disaster Recovery Support Engineer,3,1,testing
Generali,Italy,EU,yes,Data Management Specialist,3,3,algorithms; autonomously; early stage
Generali,Italy,EU,yes,Finance Middle Office Temporary Contract,0,0,
Generali,Italy,EU,yes,Group Leadership Training Intern,0,0,
Generali,Italy,EU,no,Junior IT e Operation - Persone iscritte al collocamento mirato (art.1 L.68/99),1,1,ai
Generali,Italy,EU,no,Cloud DevOps Engineer,3,1,automazione
Generali,Italy,EU,yes,Head of Data Engineering & Platforms,7,5,ai; api; integration; machine learning; predictive analytics
Generali,Italy,EU,no,Sales Incentives and Commercial Compensation Intern,5,3,ai; copilot; intelligenza artificiale
Generali,Italy,EU,yes,Financial Controller,0,0,
Generali,Italy,EU,yes,Compliance Internship,0,0,
Generali,Luxembourg,EU,yes,Conducting Officer of Risk Management,0,0,
Generali,Italy,EU,yes,People Business Partner,0,0,
Generali,Italy,EU,yes,Platform Security Engineer – PKI & Cryptography,5,2,automation; evaluate
Generali,Italy,EU,no,Senior Software Engineer – Full Stack,6,5,agentic; agentic ai; ai; api; genai
Generali,Italy,EU,yes,Python Developer Internship,2,2,automate; testing
Generali,Italy,EU,yes,"Corporate, Physical & Cyber Security Intern",1,1,continuous learning
Generali,Italy,EU,no,Opportunità di lavoro per Categorie Protette art.1 legge 68/99 - Junior Administrative Assistant,1,1,ai
Generali,Luxembourg,EU,yes,Head of Legal and Corporate Affairs,1,1,assessing
Generali,Italy,EU,no,Junior Operations | Fixed-term Contract,1,1,ai
Generali,Italy,EU,yes,Job Opportunities for Protected Categories under art.1 of Law 68/99 - GOSP,1,1,data scientist
Generali,Italy,EU,no,Opportunità di lavoro per Categorie Protette art.1 legge 68/99,1,1,ai
Generali,Italy,EU,no,Digital Trasformation Intern,0,0,
Generali,Italy,EU,yes,Senior Compliance Officer,1,1,autonomously
Generali,Italy,EU,no,Anti Financial Crime Intern,4,2,copilot; intelligenza artificiale
Generali,Italy,EU,no,Contact Center Report and Analysis Intern,0,0,
Generali,Italy,EU,yes,Platform Engineer Manager,18,12,ai; automated; automation; data engineers; data pipelines; evaluating; gdpr; integration; machine learning; ml; ml engineers; observability
Generali,Italy,EU,no,Family Protection & Planning - Stage,4,2,copilot; intelligenza artificiale
Generali,Italy,EU,yes,Data Engineer,19,10,ai; automated; automating; data governance; data pipelines; evaluating; integration; machine learning; mlops; vertex ai
Generali,Italy,EU,no,Network Support Internship,0,0,
Generali,Italy,EU,no,Contact Center,2,1,ai
Generali,Italy,EU,no,Processes and organizational analysis S. M.,1,1,automazione
Generali,Italy,EU,no,Group Insurance products and Services - Intern,4,2,copilot; intelligenza artificiale
Generali,Italy,EU,yes,IT analyst Intern,0,0,
Generali,Italy,EU,no,Processes and organizational analysis - Intern,1,1,automazione
Generali,Italy,EU,yes,Principal Risk Engineer,1,1,evaluating
Generali,Italy,EU,yes,Real Estate Project Manager,1,1,evaluation
Generali,Italy,EU,yes,Digital Platforms Internship,0,0,
Generali,Italy,EU,no,Clients Acquisition Operations Intern,0,0,
Generali,Italy,EU,no,Logistics Management Specialist,1,1,ai
Generali,Italy,EU,no,Planning and Control Junior - Temporary Contract,0,0,
Generali,Italy,EU,no,Internal Rules Specialist – TD,1,1,automation
Generali,Italy,EU,no,Middle Office Asset Management - internship,5,3,ai; copilot; intelligenza artificiale
Generali,Italy,EU,no,Corporate & Physical Security Intern,3,1,ai
Generali,Italy,EU,yes,Internal Asset Management Auditor,4,3,assessment; continuous learning; supervision
Generali,Italy,EU,no,Wealth & Strategic Risk Sostituzione maternità,4,1,ai
Generali,Italy,EU,no,Wealth & Strategic Risk Intern,5,1,ai
Generali,Italy,EU,yes,Investment Specialist - Internship,0,0,
Generali,Italy,EU,no,Commercial development Internship,1,1,ai
Generali,Italy,EU,yes,Junior AI Specialist - Internship,26,10,ai; ai specialist; artificial intelligence; evaluate; evaluation; experiment; experiments; generative ai; machine learning; ml
Generali,Italy,EU,yes,NLP & LLM Data Scientist,22,12,ai; algorithmic; algorithms; automation; automation solutions; data scientist; evaluation; generative ai; machine learning; ml; natural language processing; use cases
Generali,Italy,EU,yes,Grow With Generali –  Internship opportunities in Trieste,0,0,
Generali,Luxembourg,EU,yes,Mid Senior Risk Analyst - Lussemburgo,0,0,
Generali,Italy,EU,yes,Data Protection Expert,0,0,
Generali,Italy,EU,yes,Job Opportunities for Protected Categories under art.1 of Law 68/99,0,0,
Generali,Italy,EU,yes,Data scientist - Business Advanced Analytics Solutions,39,20,ai; algorithms; artificial intelligence; at scale; automation; automation solutions; computer vision; data scientist; deep learning; end-to-end; evaluating; evaluation; experiment; hugging face; machine learning; ml; ml ops; neural networks; prompt engineering; use cases
Generali,Italy,EU,no,Opportunità di lavoro per Categorie Protette art.1 legge 68/99 - BANCA GENERALI,0,0,
Generali,Italy,EU,no,Leone Alato - Settore Agroalimentare e Vitivinicolo,0,0,
Generali,Luxembourg,EU,yes,IT Security Specialist,5,5,assess; assessment; autonomously; integration; testing
Generali,Italy,EU,yes,"AI, Generative AI and Automation Project Leader",22,14,ai; algorithmic; algorithms; artificial intelligence; automation; automation solutions; computer vision; data scientists; end-to-end; evaluation; gen ai; genai; intelligent automation; testing
Generali,Italy,EU,yes,Business Analyst - Tempo Determinato,3,3,evaluate; low-code; no-code
Generali,Italy,EU,yes,Actuary (Vienna - Austria),2,2,assisting; automation
Generali,Italy,EU,yes,Budgeting and Commercial Control Employee - Tempo Determinato,0,0,
Generali,Italy,EU,no,Specialista Filiali Bancarie - Tempo Determinato,0,0,
Generali,Italy,EU,no,Junior Property Manager Internship,0,0,
Generali,Italy,EU,yes,AFC Officer Generali Real Estate SGR,19,6,assess; assessment; evaluate; ml; supervising; supervision
Gjensidige,Norway,EU,no,Landbruksansvarlig,1,1,ai
Gjensidige,Norway,EU,no,Juridisk kundebehandler,0,0,
Gjensidige,Norway,EU,no,Utvikler,22,8,agentisk; ai; data scientists; databricks; generativ ai; ml; ml ops; testing
Gjensidige,Norway,EU,no,Salgssjef pensjon,0,0,
